gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,OS_17_D1_1_S12_L001,OS_17_D1_2_S13_L001,OS_17_D1_3_S14_L001,OS_17_D2_1_S15_L001,OS_17_D2_2_S16_L001,OS_17_D2_3_S17_L001,OS_17_D3_1_S18_L001,OS_17_D3_2_S19_L001,OS_17_D3_3_S20_L001,OS_17_Media_1_S21_L001,OS_17_Media_2_S22_L001
ENSG00000101150,TPD52L2,7165,TPD52 like 2,4526.831608733141,0.9820556149153606,0.08562009271877774,11.469920012127965,1.8683189913916562e-30,1.5424809076862947e-29,4506,5157,4467,5571,5038,5342,5040,4435,4092,3676,2386
ENSG00000175505,CLCF1,23529,cardiotrophin like cytokine factor 1,493.2740655020772,1.7648628960605555,0.15390712592784828,11.467064214349138,1.9309964174727346e-30,1.5930720444150062e-29,578,593,419,553,540,649,619,540,475,223,173
ENSG00000166803,PCLAF,9768,PCNA clamp associated factor,438.9914665861087,-2.9186955826540846,0.25455001693730644,-11.466098560004948,1.9526587044647852e-30,1.609776926164488e-29,245,186,243,151,242,164,127,228,157,1852,1694
ENSG00000149639,SOGA1,140710,"suppressor of glucose, autophagy associated 1",5980.737685523455,-1.0487033830893002,0.09154692147842398,-11.455364813512176,2.210306716265439e-30,1.8208641074299584e-29,5320,5425,4032,4547,5009,4842,5183,5151,4383,13663,10884
ENSG00000121931,LRIF1,55791,ligand dependent nuclear receptor interacting factor 1,2801.5179370570845,0.905238152736555,0.07904678709645586,11.451928484227313,2.2997154655862622e-30,1.893149716247259e-29,2724,3191,2674,3271,3327,3131,3199,2847,2511,2237,1659
ENSG00000183605,SFXN4,119559,sideroflexin 4,1270.687371974503,0.9118708110002223,0.07965405856701814,11.447888876032676,2.409420275173933e-30,1.982026722027112e-29,1276,1386,1334,1413,1330,1328,1560,1384,1171,979,774
ENSG00000106780,MEGF9,1955,multiple EGF like domains 9,1636.4284912070684,-1.1413442145448338,0.09975079898629062,-11.441955614828668,2.580034242834576e-30,2.1208440328282777e-29,1320,1379,1140,1254,1266,1190,1443,1347,1405,4169,2918
ENSG00000101158,NELFCD,51497,negative elongation factor complex member C/D,1847.3164254355577,-1.03721309663795,0.09068128766048081,-11.43800582675196,2.7002067581108927e-30,2.2180269798768044e-29,1513,1422,1620,1490,1429,1474,1639,1595,1384,4531,3100
ENSG00000167962,ZNF598,90850,"zinc finger protein 598, E3 ubiquitin ligase",4181.310570438337,0.7161707174849358,0.0626226188906978,11.436294587662454,2.753980891865827e-30,2.2605675886007525e-29,3956,4546,4187,4739,4246,4623,4705,4489,3975,3616,2881
ENSG00000129195,PIMREG,54478,PICALM interacting mitotic regulator,277.251859679473,-3.0594161211316804,0.2676289788475879,-11.43155772706508,2.908439110992802e-30,2.3839149948634307e-29,119,118,92,74,111,110,94,153,162,1456,931
ENSG00000112759,SLC29A1,2030,solute carrier family 29 member 1 (Augustine blood group),2106.3962949306315,-0.9249868906932036,0.08093077125228008,-11.429359641338445,2.9830048791813213e-30,2.4432741402503123e-29,1483,1840,1783,1921,1883,1715,1942,1851,1477,4724,3475
ENSG00000110921,MVK,4598,mevalonate kinase,408.47303017283997,-2.0019638048805826,0.1752169399012373,-11.425629314203345,3.1139158507096534e-30,2.5486651301458953e-29,191,266,297,255,207,239,296,289,271,1400,1108
ENSG00000159176,CSRP1,1465,cysteine and glycine rich protein 1,25065.199195134155,0.9416589530337652,0.08244858276927207,11.42116603348959,3.278060130150205e-30,2.6810858176551786e-29,21701,29125,27300,29704,28592,27702,27269,26632,22905,19629,14459
ENSG00000017797,RALBP1,10928,ralA binding protein 1,2856.0489799965094,-0.8079401742245088,0.07074148888887376,-11.421023036335638,3.2834586823603726e-30,2.6835733739176485e-29,2239,2553,2304,2399,2403,2397,2827,2627,2286,6346,4227
ENSG00000225210,DUXAP9,503638,double homeobox A pseudogene 9,1644.6007527737684,1.5890921697741311,0.13916959434774928,11.418386158426213,3.384604983021922e-30,2.76425593484251e-29,1729,2000,1788,1857,2069,1986,1760,1726,1495,1046,487
ENSG00000164933,SLC25A32,81034,solute carrier family 25 member 32,1592.8566913460281,1.1491101378385427,0.10070006216400089,11.411215774297071,3.6755566289372465e-30,2.9997284745842695e-29,1527,1848,1633,1874,1864,1658,1789,1832,1508,1261,683
ENSG00000115268,RPS15,6209,ribosomal protein S15,9700.377931512518,-1.0067732752509106,0.08824068309549347,-11.409400289449112,3.7530790388418696e-30,3.0608026402016253e-29,6298,8294,8146,8287,7704,7871,9289,8670,7346,22661,16623
ENSG00000136560,TANK,10010,TRAF family member associated NFKB activator,1689.8275085769285,0.9974946520551643,0.08747228954159797,11.403550281838681,4.014086572425242e-30,3.271322521622146e-29,1852,1925,1544,1813,1872,1962,1798,1883,1635,1295,929
ENSG00000136026,CKAP4,10970,cytoskeleton associated protein 4,22893.073867921976,1.0747354851085056,0.0942823014753699,11.399122298571244,4.2235557175221546e-30,3.439569516737463e-29,18922,26014,23865,27876,27551,26263,25815,24058,21806,16523,12136
ENSG00000146232,NFKBIE,4794,NFKB inhibitor epsilon,1134.5554871899828,1.5217222861163147,0.13356119547199674,11.393446133352171,4.508007381667227e-30,3.668596428897882e-29,884,1332,1206,1290,1301,1289,1378,1403,1208,579,481
ENSG00000085788,DDHD2,23259,DDHD domain containing 2,1149.2889502623411,-1.251817545591885,0.10995318562485998,-11.385004795248552,4.966551294285173e-30,4.0388704632454787e-29,994,937,895,886,789,833,994,953,765,2823,2344
ENSG00000155380,SLC16A1,6566,solute carrier family 16 member 1,14156.78307627628,0.6148752334097627,0.05401338258700277,11.38375720904619,5.03813840378513e-30,4.094161722133741e-29,13140,15960,14645,15992,15055,14163,15268,15015,13253,13382,10101
ENSG00000102898,NUTF2,10204,nuclear transport factor 2,1784.270061017555,-1.074643468688988,0.09440907383896292,-11.382840917622469,5.091367029866288e-30,4.134466022469878e-29,1169,1693,1403,1473,1536,1371,1567,1554,1276,4203,3233
ENSG00000173660,UQCRH,7388,ubiquinol-cytochrome c reductase hinge protein,860.6271187205305,1.63587751369411,0.14373090882364442,11.38152904676409,5.168548347310028e-30,4.1941498883909247e-29,851,1094,955,962,857,1038,969,897,963,362,374
ENSG00000109220,CHIC2,26511,cysteine rich hydrophobic domain 2,803.5197473768509,1.9162970190248265,0.16840803186970332,11.378893261501082,5.3271470026251336e-30,4.3197698450774324e-29,593,873,868,1075,1068,965,921,909,866,329,255
ENSG00000229644,NAMPTP1,646309,nicotinamide phosphoribosyltransferase pseudogene 1,745.3090205788459,2.4108822371805028,0.21196245798687466,11.374100206602584,5.628027560784218e-30,4.5605048953400944e-29,672,806,828,1118,1106,1008,844,668,636,262,139
ENSG00000122378,PRXL2A,84293,peroxiredoxin like 2A,916.4014754196854,-1.783203440935137,0.15678053322004346,-11.373882996254315,5.642055207766704e-30,4.568620095335983e-29,520,696,691,564,534,508,658,667,705,2953,2242
ENSG00000141298,SSH2,85464,slingshot protein phosphatase 2,889.1397974614899,-1.2624370455521874,0.11101771720176697,-11.371491662522622,5.798802472120783e-30,4.6922079705113805e-29,778,788,573,709,715,638,769,660,591,2386,1683
ENSG00000008988,RPS20,6224,ribosomal protein S20,8099.232762643516,-1.1568187383684532,0.10174924436018677,-11.369310363361304,5.9455476967609725e-30,4.8075327079278175e-29,4898,7107,6654,6504,6202,6168,7019,7285,6196,19940,15162
ENSG00000108021,TASOR2,54906,transcription activation suppressor family member 2,4031.116579219853,1.1303143594599636,0.09944012219917206,11.366783693165802,6.12013959427273e-30,4.9451944131153324e-29,4713,4827,3516,4635,4584,4417,4553,4464,3568,3082,1864
ENSG00000107290,SETX,23064,senataxin,6838.753222907033,1.1368031797343445,0.10001965210692398,11.365798178532636,6.189609281449085e-30,4.9977802602338894e-29,7412,7788,5853,8489,8675,7627,7543,6861,6403,4684,3533
ENSG00000076685,NT5C2,22978,"5'-nucleotidase, cytosolic II",1892.8113944283068,0.9721354253452341,0.085600035511295,11.35671754735382,6.867682334261514e-30,5.541358141429293e-29,1829,1991,1944,2213,2251,1890,2060,2208,1831,1393,1118
ENSG00000137474,MYO7A,4647,myosin VIIA,1120.8961892360078,-1.3444597145338235,0.1184007727278631,-11.355159966936883,6.99118162909365e-30,5.637011533090029e-29,862,804,621,961,877,909,958,861,830,3101,2215
ENSG00000244462,RBM12,10137,RNA binding motif protein 12,3930.8169077571133,-1.1636059304235447,0.10248999833085734,-11.353360809580677,7.136580765799188e-30,5.750174948239473e-29,2930,3129,2984,2872,2974,2789,3469,3638,3277,9900,7242
ENSG00000113048,MRPS27,23107,mitochondrial ribosomal protein S27,1923.999507859203,-0.692373923606885,0.06099347944059436,-11.351605613535039,7.281318138191092e-30,5.862645474066873e-29,1565,1752,1553,1814,1810,1724,1766,1689,1500,3817,2845
ENSG00000169891,REPS2,9185,RALBP1 associated Eps domain containing 2,483.71870564655,-2.123593787239858,0.187317367588186,-11.336876097407806,8.616561131716722e-30,6.932830281596811e-29,290,311,323,289,247,198,336,386,254,1830,1300
ENSG00000058091,CDK14,5218,cyclin dependent kinase 14,1848.4716834468306,-0.8009578165068434,0.07067016646282281,-11.333747415583069,8.930054717412974e-30,7.179991028089457e-29,1428,1658,1450,1785,1650,1524,1624,1760,1414,3926,2849
ENSG00000120370,GORAB,92344,"golgin, RAB6 interacting",415.07306251860336,1.7941400380669028,0.15833884296933726,11.331016473414188,9.212930376020033e-30,7.402202705080316e-29,551,462,411,503,486,441,487,428,406,170,154
ENSG00000126790,L3HYPDH,112849,trans-L-3-hydroxyproline dehydratase,653.2256023266891,1.6075533038355323,0.1418993077520387,11.328831192359612,9.445675554400954e-30,7.583851635180174e-29,701,827,679,740,623,665,889,826,592,368,222
ENSG00000114867,EIF4G1,1981,eukaryotic translation initiation factor 4 gamma 1,36347.22247917408,0.4593760050844738,0.040551913009743534,11.32809702403184,9.525170848349688e-30,7.642288238792191e-29,34602,39816,35075,40385,38301,37993,39239,37302,32739,38209,28120
ENSG00000172995,ARPP21,10777,cAMP regulated phosphoprotein 21,155.71190489170937,-3.926867958595279,0.3470046346810804,-11.316471211412848,1.0876233447864794e-29,8.72013505661554e-29,56,44,44,61,58,46,28,21,23,955,634
ENSG00000073792,IGF2BP2,10644,insulin like growth factor 2 mRNA binding protein 2,12860.956192825679,0.7671446997383848,0.06782133490467276,11.31125921978174,1.1542103263518735e-29,9.247490897618633e-29,12741,15631,13823,13727,13149,12949,13757,13544,12463,11203,8273
ENSG00000013810,TACC3,10460,transforming acidic coiled-coil containing protein 3,2216.1742631067477,-1.4658352027030488,0.1295967241425375,-11.31074270898116,1.1610254708478632e-29,9.295552029256625e-29,1660,1551,1329,1569,1569,1382,1945,2023,1681,6240,4780
ENSG00000143845,ETNK2,55224,ethanolamine kinase 2,569.2722935636139,-1.6716608647201303,0.1479140382762545,-11.301570048395412,1.2889272075760996e-29,1.0312323442202314e-28,311,368,447,389,407,379,401,430,427,1882,1239
ENSG00000159885,ZNF222,7673,zinc finger protein 222,324.012354247772,1.8556619297648578,0.16422314976964575,11.29963669779673,1.3176196092752152e-29,1.0534479811515678e-28,387,367,349,380,384,340,402,310,348,158,91
ENSG00000042445,RETSAT,54884,retinol saturase,5507.898393502031,0.75777446935761394,0.06706525000401647,11.299062768158347,1.326258527912968e-29,1.059610760722045e-28,5032,6275,5868,6035,5814,5602,6059,6228,5250,5014,3425
ENSG00000266074,BAHCC1,57597,BAH domain and coiled-coil containing 1,252.2039227932789,-2.3798158849809616,0.2106497583912062,-11.297501137225655,1.3500501241013417e-29,1.07786259908091e-28,137,169,135,126,99,136,138,139,168,911,832
ENSG00000136463,TACO1,51204,translational activator of cytochrome c oxidase I,2427.199377565322,1.1697767552378566,0.10361691711269783,11.289437939613292,1.4797991760105113e-29,1.1806246404260456e-28,2052,3020,2584,2820,2794,2832,2779,2649,2184,1671,1197
ENSG00000069248,NUP133,55746,nucleoporin 133,1153.978096994799,-1.0514105107538205,0.09314991979687179,-11.28729378454204,1.5163368617074815e-29,1.2089282332310698e-28,967,1085,880,939,835,905,1012,1020,825,2776,2004
ENSG00000130175,PRKCSH,5589,protein kinase C substrate 80K-H,9730.594057914466,-1.2884039029211254,0.11416304860114629,-11.285647315029644,1.545000093810379e-29,1.2309185491974223e-28,6087,7840,7067,7152,6731,6948,8886,8934,7904,26046,18904
ENSG00000146574,CCZ1B,221960,"CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated",5479.288964193074,0.7493492313537687,0.06642335913187836,11.281411255730003,1.621240199585431e-29,1.289854624198472e-28,4999,6144,5530,6172,6239,5981,6003,5759,5060,4988,3444
ENSG00000171552,BCL2L1,598,BCL2 like 1,7379.4508558580355,0.6800359478333589,0.06027920466782944,11.281435307262589,1.6207969560153288e-29,1.289854624198472e-28,6695,8475,7387,8009,7923,7707,8334,7625,7285,6857,4950
ENSG00000103047,TANGO6,79613,transport and golgi organization 6 homolog,921.7009302088122,1.3674621571323784,0.1212320100779798,11.279711985743607,1.6528622613234485e-29,1.3140947517575043e-28,906,1050,982,1164,1097,1109,930,977,878,608,364
ENSG00000132613,MTSS2,92154,MTSS I-BAR domain containing 2,372.4370095806281,-1.7288957914210161,0.15330334367175222,-11.277613064479974,1.6927675499481137e-29,1.3448819648401448e-28,240,293,267,263,281,234,234,220,259,1092,952
ENSG00000129474,AJUBA,84962,ajuba LIM protein,6663.868883824907,0.6936440009361701,0.06152170313513323,11.274785410484686,1.7480431255964836e-29,1.3878292179160367e-28,6507,7692,6947,7360,6689,6681,7764,7214,5981,6310,4309
ENSG00000134001,EIF2S1,1965,eukaryotic translation initiation factor 2 subunit alpha,2449.0952246114025,1.3907919564138507,0.12340645905896051,11.270009422678315,1.845501486771758e-29,1.4641835837558512e-28,2082,2993,2328,2864,2860,3256,2584,2700,2533,1466,1049
ENSG00000171793,CTPS1,1503,CTP synthase 1,6182.983413490751,0.8640843534071782,0.07667792550759919,11.269010574908457,1.8665557039535765e-29,1.4798563154255898e-28,5939,7208,6526,7541,6803,6685,6675,5974,5718,5125,3710
ENSG00000185803,SLC52A2,79581,solute carrier family 52 member 2,2578.1118973577177,1.2744613572325334,0.11310616231874494,11.267833079164763,1.8916818333922937e-29,1.4987333105895102e-28,2291,2737,2795,3072,3139,3199,3108,2509,2460,1715,1150
ENSG00000053372,MRTO4,51154,"MRT4 homolog, ribosome maturation factor",4031.081446881499,0.6775064603090484,0.060140451598569206,11.265403606067482,1.9445889192499278e-29,1.5395789183352176e-28,3824,4490,4095,4477,4295,4330,4228,4227,3928,3656,2779
ENSG00000144815,NXPE3,91775,neurexophilin and PC-esterase domain family member 3,1264.5504257113485,-0.9188903751101,0.08161211124102906,-11.259240339908569,2.0854866416591778e-29,1.649983698074339e-28,971,1137,1031,1064,1003,1018,1134,1111,1061,2928,2005
ENSG00000167173,C15orf39,56905,chromosome 15 open reading frame 39,1500.9258106729376,1.4344010644736145,0.12746840885814503,11.252992622430138,2.2386519601217784e-29,1.7699342059712812e-28,1330,1629,1704,1581,1527,1535,1886,1927,1718,855,639
ENSG00000185340,GAS2L1,10634,growth arrest specific 2 like 1,762.1565279726948,-1.8382204336663102,0.16343256496387915,-11.247577458461734,2.380403552789856e-29,1.8807005168988558e-28,425,535,445,494,381,529,708,547,495,2709,1761
ENSG00000165660,ABRAXAS2,23172,"abraxas 2, BRISC complex subunit",1446.5175893602975,1.035134942996002,0.09206807244844484,11.243147765210836,2.502953553733592e-29,1.9761529964810642e-28,1401,1527,1538,1686,1747,1578,1519,1601,1377,1031,816
ENSG00000244509,APOBEC3C,27350,apolipoprotein B mRNA editing enzyme catalytic subunit 3C,741.4940431127915,-1.8588233660239186,0.16534705241793293,-11.2419504239213,2.5371401029651305e-29,2.001756068763549e-28,420,428,396,535,485,391,613,570,561,2452,1875
ENSG00000168078,PBK,55872,PDZ binding kinase,705.1395004829337,-1.4868435701743021,0.1323115266592753,-11.23744550241021,2.669967117336124e-29,2.105095265295829e-28,486,498,535,514,463,444,681,546,489,2091,1471
ENSG00000163807,KIAA1143,57456,KIAA1143,1486.3878689844869,-0.9396118381978745,0.08369554986088036,-11.226544777586232,3.0206098330551815e-29,2.3799060864590475e-28,1322,1318,1060,1292,1179,1292,1282,1287,1130,3296,2514
ENSG00000122180,MYOG,4656,myogenin,3228.0440016190873,-6.772292840549169,0.6034545371321229,-11.222540264149865,3.1605905308879246e-29,2.4884732499418407e-28,209,192,185,54,58,57,238,180,185,23317,17316
ENSG00000174444,RPL4,6124,ribosomal protein L4,40437.747593443586,-0.8482983848179015,0.07561067023556016,-11.219294607164342,3.278752335569836e-29,2.579723243984975e-28,28091,36601,35446,36337,34636,33255,37483,37508,30352,87916,63807
ENSG00000078237,TIGAR,57103,TP53 induced glycolysis regulatory phosphatase,991.9031956417922,1.0243388085935325,0.09131031856115966,11.2182152546914,3.319010491061319e-29,2.6095949199401327e-28,976,1178,1004,1116,1186,994,1148,1024,962,766,522
ENSG00000203879,GDI1,2664,GDP dissociation inhibitor 1,4879.662783021774,0.6967980255349695,0.06213787493332378,11.213740834920076,3.491196506773213e-29,2.7430829696075243e-28,4868,5170,4807,5756,5454,5206,5056,5100,4558,4519,3217
ENSG00000135148,TRAFD1,10906,TRAF-type zinc finger domain containing 1,2797.1240896915933,1.2878421970743186,0.11493152424163744,11.205299899849049,3.8405086921633634e-29,3.015461480019303e-28,2571,2949,2447,3659,3424,3431,3256,3097,2698,1688,1353
ENSG00000100292,HMOX1,3162,heme oxygenase 1,878.7348707370563,-1.4039479795962342,0.12538001889502465,-11.19754161762968,4.1920530617890823e-29,3.2892159964485666e-28,497,702,557,701,694,635,791,774,597,2504,1777
ENSG00000135926,TMBIM1,64114,transmembrane BAX inhibitor motif containing 1,3907.940672804375,1.084321805839943,0.09683911650716727,11.197146824028389,4.210771820731691e-29,3.301627904891894e-28,3196,4511,3988,4628,4308,4398,4425,4332,4126,2758,2093
ENSG00000125633,CCDC93,54520,coiled-coil domain containing 93,2331.9183569407837,1.0345554236617323,0.09247050757785484,11.18795009090543,4.671078104412609e-29,3.6575119820314688e-28,2792,2452,2254,2808,2535,2529,2447,2446,2251,1688,1296
ENSG00000160255,ITGB2,3689,integrin subunit beta 2,929.2826296264735,-1.4453879516980002,0.12919096676529615,-11.18799547590557,4.668688243349135e-29,3.6575119820314688e-28,698,740,621,786,660,829,663,578,622,2548,2020
ENSG00000102384,CENPI,2491,centromere protein I,222.0478237396726,-2.682478990004837,0.2397859729001269,-11.186972105003466,4.7228723139939576e-29,3.6955258621870246e-28,118,125,54,98,107,117,139,129,97,977,733
ENSG00000270882,H4C14,8370,H4 clustered histone 14,664.15455827493,3.421050291372684,0.3058341727167834,11.185964802372606,4.7768148566636746e-29,3.7351673862030175e-28,650,550,817,1207,1022,799,921,701,356,85,88
ENSG00000144635,DYNC1LI1,51143,dynein cytoplasmic 1 light intermediate chain 1,1925.6960471287155,1.0696307700336765,0.09564768623623403,11.183028174794158,4.937589221695874e-29,3.8582328956079287e-28,1724,2024,2080,2473,2132,2143,2253,2029,1819,1411,1012
